stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
STOPPOINT:03870,,"Princesse Antoinette (SNCF) - MONACO","",43.735599,7.421302,,,0,,,
STOPPOINT:03872,,"Jardin Exotique - MONACO","",43.731856,7.413389,,,0,,,
STOPPOINT:03908,,"Frédéric Mistral - LE CANNET","",43.568482,7.016517,,,0,STOPAREA:01682,,
STOPPOINT:03909,,"Frédéric Mistral - LE CANNET","",43.568775,7.016285,,,0,,,
STOPPOINT:03910,,"Hôtel Des Impôts - LE CANNET","",43.573458,7.012381,,,0,,,
STOPPOINT:03916,,"Les Campelières - MOUGINS","",43.58166,7.010029,,,0,,,
STOPPOINT:03918,,"Chemin De Belvédère - MOUGINS","",43.587327,7.004595,,,0,,,
STOPPOINT:03920,,"Notre Dame De Vie - MOUGINS","",43.591856,7.002432,,,0,,,
STOPPOINT:03921,,"Notre Dame De Vie - MOUGINS","",43.591831,7.002282,,,0,,,
STOPPOINT:03922,,"L'Orangeraie - MOUGINS","",43.59744,7.002384,,,0,,,
STOPPOINT:03923,,"L'Orangeraie - MOUGINS","",43.597387,7.002232,,,0,,,
STOPPOINT:03925,,"Clos Des Boyères - MOUGINS","",43.600672,7.00366,,,0,,,
STOPPOINT:03926,,"Clos Des Boyères - MOUGINS","",43.600835,7.003349,,,0,,,
STOPPOINT:03927,,"Saint Basile - MOUGINS","",43.604634,7.006937,,,0,,,
STOPPOINT:03928,,"Saint Basile - MOUGINS","",43.604777,7.00714,,,0,,,
STOPPOINT:03931,,"Clinique L'Espérance - MOUGINS","",43.610216,7.011546,,,0,STOPAREA:01874,,
STOPPOINT:03932,,"Clinique L'Espérance - MOUGINS","",43.609682,7.010753,,,0,,,
STOPPOINT:03960,,"Mougins School - MOUGINS","",43.611696,7.013404,,,0,,,
STOPPOINT:03961,,"Mougins School - MOUGINS","",43.612429,7.015287,,,0,,,
STOPPOINT:03966,,"Les Genêts - VALBONNE","",43.624404,7.031793,,,0,STOPAREA:01702,,
STOPPOINT:03968,,"Les Lentisques - MOUGINS","",43.611643,7.007987,,,0,,,
STOPPOINT:03969,,"Les Lentisques - MOUGINS","",43.61117,7.008062,,,0,STOPAREA:01708,,
STOPPOINT:03970,,"Beethoven - VALBONNE","",43.615494,7.056266,,,0,,,
STOPPOINT:03971,,"Albert Einstein - VALBONNE","",43.617831,7.052338,,,0,,,
STOPPOINT:03972,,"Les Lucioles - VALBONNE","",43.616087,7.049001,,,0,,,
STOPPOINT:03986,,"Chemin Du Fassun - MOUGINS","",43.595861,6.989783,,,0,,,
STOPPOINT:03987,,"Chemin Du Fassun - MOUGINS","",43.595833,6.990114,,,0,STOPAREA:01874,,
STOPPOINT:03988,,"Courteline - MOUGINS","",43.598038,6.99592,,,0,,,
STOPPOINT:03989,,"Village - MOUGINS","",43.601066,6.997517,,,0,,,
STOPPOINT:03990,,"Village - MOUGINS","",43.600832,6.996569,,,0,,,
STOPPOINT:03991,,"Moulin De La Croix - MOUGINS","",43.604646,6.999487,,,0,,,
STOPPOINT:03992,,"Moulin De La Croix - MOUGINS","",43.604646,6.999487,,,0,,,
STOPPOINT:03995,,"I.U.P. de Sophia - BIOT","",43.620856,7.061277,,,0,STOPAREA:01713,,
STOPPOINT:03996,,"I.U.T. - BIOT","",43.617118,7.070462,,,0,STOPAREA:01713,,
STOPPOINT:04017,,"Andrio - PEILLE","",0.0,0.0,,,0,,,
STOPPOINT:04023,,"Le Moulin Neuf - PEILLE","",43.797113,7.38187,,,0,,,
STOPPOINT:04031,,"Mairie Annexe - PEILLE","",43.796288,7.379325,,,0,,,
STOPPOINT:04039,,"Mirasol - CONTES","",43.814247,7.338089,,,0,,,
STOPPOINT:04042,,"Les Genets - CONTES","",43.80551,7.333929,,,0,,,
STOPPOINT:04043,,"Chemin de l'Euze - CONTES","",43.803903,7.329907,,,0,,,
STOPPOINT:04044,,"Les Mouchettes - CONTES","",43.803242,7.325606,,,0,,,
STOPPOINT:04048,,"Chemin de Mézin - CONTES","",43.81295,7.341944,,,0,,,
STOPPOINT:04059,,"La Blancarde - ESCARENE (L')","",43.815944,7.356632,,,0,,,
STOPPOINT:04114,,"Les Mouchettes - CONTES","",43.803492,7.326068,,,0,,,
STOPPOINT:04115,,"Chemin de l'Euze - CONTES","",43.803673,7.329351,,,0,,,
STOPPOINT:04116,,"Les Genets - CONTES","",43.805713,7.333912,,,0,,,
STOPPOINT:04117,,"La Vernéa - CONTES","",43.805516,7.336076,,,0,,,
STOPPOINT:04118,,"Mirasol - CONTES","",43.81415,7.338432,,,0,STOPAREA:01541,,
STOPPOINT:04121,,"Les Moulins - BENDEJUN","",43.831988,7.299627,,,0,STOPAREA:03138,,
STOPPOINT:04122,,"Les Moulins - BENDEJUN","",43.831988,7.299627,,,0,STOPAREA:03138,,
STOPPOINT:04125,,"Pinéa - BENDEJUN","",0.0,0.0,,,0,STOPAREA:01555,,
STOPPOINT:04126,,"Pinéa - BENDEJUN","",0.0,0.0,,,0,STOPAREA:01555,,
STOPPOINT:04133,,"Corniche Benard 4 - MOUANS SARTOUX","",43.628879,6.975388,,,0,,,
STOPPOINT:04135,,"La Poste - VALLAURIS","",43.568586,7.072477,,,0,,,
STOPPOINT:04188,,"Parc Phoenix - NICE","",43.669435,7.219092,,,0,,,
STOPPOINT:04190,,"Nice - jean bouin - A - NICE","",43.708087,7.281706,,,0,,,
STOPPOINT:04191,,"Nice - jean bouin - R - NICE","",43.708147,7.28047,,,0,,,
STOPPOINT:1,,"Origine TAD - COMMUNE HR DEPT","",0.0,0.0,,,0,STOPAREA:3,,
STOPPOINT:2,,"Destination TAD - COMMUNE HR DEPT","",0.0,0.0,,,0,STOPAREA:4,,
