trip_id,contract_company_id,exec_company_id
LR200R2|20181018|34,77,77
LR200R2|20181018|35,77,77
LR200R2|20181018|36,77,77
LR200R2|20181018|39,77,77
LR200R2|20181018|4,77,77
LR200R2|20181018|40,77,77
LR200R2|20181018|42,77,77
LR200R2|20181018|43,77,77
LR200R2|20181018|45,77,77
LR200R2|20181018|47,77,77
LR200R2|20181018|5,77,77
LR200R2|20181018|50,77,77
LR200R2|20181018|53,77,77
LR200R2|20181018|55,77,77
LR200R2|20181018|56,77,77
LR200R2|20181018|59,77,77
LR200R2|20181018|6,77,77
LR200R2|20181018|60,77,77
LR200R2|20181018|62,77,77
LR200R2|20181018|65,77,77
LR200R2|20181018|66,77,77
LR200R2|20181018|67,77,77
LR200R2|20181018|68,77,77
LR200R2|20181018|7,77,77
LR200R2|20181018|70,77,77
LR200R2|20181018|72,77,77
LR200R2|20181018|73,77,77
LR200R2|20181018|74,77,77
LR200R2|20181018|75,77,77
LR200R2|20181018|76,77,77
LR200R2|20181018|77,77,77
LR200R2|20181018|78,77,77
LR200R2|20181018|79,77,77
LR200R2|20181018|8,77,77
LR200R2|20181018|80,77,77
LR200R2|20181018|81,77,77
LR200R2|20181018|82,77,77
LR200R2|20181018|83,77,77
LR200R2|20181018|84,77,77
LR200R2|20181018|85,77,77
LR200R2|20181018|86,77,77
LR200R2|20181018|87,77,77
LR200R2|20181018|88,77,77
LR200R2|20181018|89,77,77
LR200R2|20181018|9,77,77
LR200R2|20181018|90,77,77
LR200R2|20181018|91,77,77
LR200R2|20181018|92,77,77
LR200R2|20181018|94,77,77
LR200R2|20181018|96,77,77
LR200R2|20181018|97,77,77
LR200R2|20181018|98,77,77
LR200R2|20181018|99,77,77
LR210A1|20180101|10,77,77
LR210A1|20180101|11,77,77
LR210A1|20180101|12,77,77
LR210A1|20180101|13,77,77
LR210A1|20180101|14,77,77
LR210A1|20180101|15,77,77
LR210A1|20180101|16,77,77
LR210A1|20180101|17,77,77
LR210A1|20180101|18,77,77
LR210A1|20180101|19,77,77
LR210A1|20180101|2,77,77
LR210A1|20180101|20,77,77
LR210A1|20180101|22,77,77
LR210A1|20180101|25,77,77
LR210A1|20180101|26,77,77
LR210A1|20180101|27,77,77
LR210A1|20180101|3,77,77
LR210A1|20180101|4,77,77
LR210A1|20180101|5,77,77
LR210A1|20180101|6,77,77
LR210A1|20180101|7,77,77
LR210A1|20180101|8,77,77
LR210A1|20180101|9,77,77
LR210R1|20181122|1,77,77
LR210R1|20181122|10,77,77
LR210R1|20181122|11,77,77
LR210R1|20181122|12,77,77
LR210R1|20181122|13,77,77
LR210R1|20181122|14,77,77
LR210R1|20181122|15,77,77
LR210R1|20181122|16,77,77
LR210R1|20181122|17,77,77
LR210R1|20181122|18,77,77
LR210R1|20181122|19,77,77
LR210R1|20181122|2,77,77
LR210R1|20181122|20,77,77
LR210R1|20181122|21,77,77
LR210R1|20181122|22,77,77
LR210R1|20181122|23,77,77
LR210R1|20181122|3,77,77
LR210R1|20181122|4,77,77
LR210R1|20181122|5,77,77
LR210R1|20181122|6,77,77
LR210R1|20181122|7,77,77
LR210R1|20181122|8,77,77
LR210R1|20181122|9,77,77
LR215A|20160401|1,,
LR215A|20160401|2,,
LR217A1|20181101|1,77,77
LR217A1|20181101|10,77,77
LR217A1|20181101|11,77,77
LR217A1|20181101|12,77,77
LR217A1|20181101|13,77,77
LR217A1|20181101|14,77,77
LR217A1|20181101|15,77,77
LR217A1|20181101|16,77,77
LR217A1|20181101|2,77,77
LR217A1|20181101|3,77,77
LR217A1|20181101|4,77,77
LR217A1|20181101|5,77,77
LR217A1|20181101|6,77,77
LR217A1|20181101|7,77,77
LR217A1|20181101|8,77,77
LR217A1|20181101|9,77,77
LR217R1|20181119|1,77,77
LR217R1|20181119|10,77,77
LR217R1|20181119|11,77,77
LR217R1|20181119|12,77,77
LR217R1|20181119|13,77,77
LR217R1|20181119|14,77,77
LR217R1|20181119|15,77,77
LR217R1|20181119|16,77,77
LR217R1|20181119|2,77,77
LR217R1|20181119|3,77,77
LR217R1|20181119|4,77,77
LR217R1|20181119|5,77,77
LR217R1|20181119|6,77,77
LR217R1|20181119|7,77,77
LR217R1|20181119|8,77,77
LR217R1|20181119|9,77,77
LR230A1|20181122|1,78,78
LR230A1|20181122|10,78,78
LR230A1|20181122|11,78,78
LR230A1|20181122|12,78,78
LR230A1|20181122|13,78,78
LR230A1|20181122|14,78,78
LR230A1|20181122|15,78,78
LR230A1|20181122|16,78,78
LR230A1|20181122|17,78,78
LR230A1|20181122|18,78,78
LR230A1|20181122|19,78,78
LR230A1|20181122|2,78,78
LR230A1|20181122|20,78,78
LR230A1|20181122|21,78,78
LR230A1|20181122|22,78,78
LR230A1|20181122|23,78,78
LR230A1|20181122|24,78,78
LR230A1|20181122|25,78,78
LR230A1|20181122|26,78,78
LR230A1|20181122|27,78,78
LR230A1|20181122|28,78,78
LR230A1|20181122|29,78,78
LR230A1|20181122|3,78,78
LR230A1|20181122|30,78,78
LR230A1|20181122|31,78,78
LR230A1|20181122|32,78,78
LR230A1|20181122|33,78,78
LR230A1|20181122|34,78,78
LR230A1|20181122|35,78,78
LR230A1|20181122|36,78,78
LR230A1|20181122|39,78,78
LR230A1|20181122|4,78,78
LR230A1|20181122|40,78,78
LR230A1|20181122|41,78,78
LR230A1|20181122|5,78,78
LR230A1|20181122|6,78,78
LR230A1|20181122|7,78,78
LR230A1|20181122|8,78,78
LR230A1|20181122|9,78,78
LR230A2|20181122|1,78,78
LR230A2|20181122|2,78,78
LR230A2|20181122|3,78,78
LR230A2|20181122|4,78,78
LR230A2|20181122|5,78,78
LR230R1|20181122|1,78,78
LR230R1|20181122|10,78,78
LR230R1|20181122|11,78,78
LR230R1|20181122|12,78,78
LR230R1|20181122|13,78,78
LR230R1|20181122|14,78,78
LR230R1|20181122|15,78,78
LR230R1|20181122|16,78,78
LR230R1|20181122|17,78,78
LR230R1|20181122|18,78,78
LR230R1|20181122|19,78,78
LR230R1|20181122|2,78,78
LR230R1|20181122|20,78,78
LR230R1|20181122|21,78,78
LR230R1|20181122|22,78,78
LR230R1|20181122|23,78,78
LR230R1|20181122|24,78,78
LR230R1|20181122|25,78,78
LR230R1|20181122|26,78,78
LR230R1|20181122|27,78,78
LR230R1|20181122|28,78,78
LR230R1|20181122|29,78,78
LR230R1|20181122|3,78,78
LR230R1|20181122|30,78,78
LR230R1|20181122|31,78,78
LR230R1|20181122|32,78,78
LR230R1|20181122|33,78,78
LR230R1|20181122|34,78,78
LR230R1|20181122|35,78,78
LR230R1|20181122|39,78,78
LR230R1|20181122|4,78,78
LR230R1|20181122|40,78,78
LR230R1|20181122|41,78,78
LR230R1|20181122|5,78,78
LR230R1|20181122|6,78,78
LR230R1|20181122|7,78,78
LR230R1|20181122|8,78,78
LR230R1|20181122|9,78,78
LR230R2|20180101|1,78,78
LR230R2|20180101|2,78,78
LR230R2|20180101|3,78,78
LR230R2|20180101|4,78,78
LR230R2|20180101|5,78,78
LR232A1|20181127|1,78,78
LR232A1|20181127|2,78,78
LR232A1|20181127|3,78,78
LR232A1|20181127|4,78,78
LR232A1|20181127|5,78,78
LR232A1|20181127|6,78,78
LR232A1|20181127|7,78,78
LR232A1|20181127|8,78,78
LR232R1|20180101|1,78,78
LR232R1|20180101|12,78,78
LR232R1|20180101|6,78,78
LR232R1|20180101|7,78,78
LR232R1|20180101|8,78,78
LR233A1|20180101|2,78,78
LR233A1|20180101|3,78,78
LR233A2|20181211|2,78,78
LR233A2|20181211|3,78,78
LR233R1|20180101|1,78,78
LR233R1|20180101|3,78,78
LR233R1|20180101|4,78,78
LR233R1|20180101|5,78,78
LR233R1|20180101|6,78,78
LR250A1|20180101|1,77,77
LR250A1|20180101|10,77,77
LR250A1|20180101|11,77,77
LR250A1|20180101|12,77,77
LR250A1|20180101|13,77,77
LR250A1|20180101|14,77,77
LR250A1|20180101|15,77,77
LR250A1|20180101|16,77,77
LR250A1|20180101|17,77,77
LR250A1|20180101|18,77,77
LR250A1|20180101|19,77,77
LR250A1|20180101|2,77,77
LR250A1|20180101|20,77,77
LR250A1|20180101|21,77,77
LR250A1|20180101|22,77,77
LR250A1|20180101|3,77,77
LR250A1|20180101|4,77,77
LR250A1|20180101|5,77,77
LR250A1|20180101|6,77,77
LR250A1|20180101|7,77,77
LR250A1|20180101|8,77,77
LR250A1|20180101|9,77,77
LR250R1|20180101|1,77,77
LR250R1|20180101|10,77,77
LR250R1|20180101|11,77,77
LR250R1|20180101|12,77,77
LR250R1|20180101|13,77,77
LR250R1|20180101|14,77,77
LR250R1|20180101|15,77,77
LR250R1|20180101|16,77,77
LR250R1|20180101|17,77,77
LR250R1|20180101|18,77,77
LR250R1|20180101|19,77,77
LR250R1|20180101|2,77,77
LR250R1|20180101|20,77,77
LR250R1|20180101|21,77,77
LR250R1|20180101|22,77,77
LR250R1|20180101|23,77,77
LR250R1|20180101|24,77,77
LR250R1|20180101|3,77,77
LR250R1|20180101|4,77,77
LR250R1|20180101|5,77,77
LR250R1|20180101|6,77,77
LR250R1|20180101|7,77,77
LR250R1|20180101|8,77,77
LR250R1|20180101|9,77,77
LR270A1|20130803|1,,
LR270R1|20130803|1,,
LR270R1|20130803|2,,
LR300A1|20180101|1,78,78
LR300A1|20180101|10,78,78
LR300A1|20180101|11,78,78
LR300A1|20180101|12,78,78
LR300A1|20180101|13,78,78
LR300A1|20180101|16,78,78
LR300A1|20180101|17,78,78
LR300A1|20180101|18,78,78
LR300A1|20180101|19,78,78
LR300A1|20180101|2,78,78
LR300A1|20180101|21,78,78
LR300A1|20180101|22,78,78
LR300A1|20180101|23,78,78
LR300A1|20180101|24,78,78
LR300A1|20180101|25,78,78
LR300A1|20180101|26,78,78
LR300A1|20180101|27,78,78
LR300A1|20180101|28,78,78
LR300A1|20180101|29,78,78
LR300A1|20180101|3,78,78
LR300A1|20180101|4,78,78
LR300A1|20180101|5,78,78
LR300A1|20180101|6,78,78
LR300A1|20180101|7,78,78
LR300A1|20180101|8,78,78
LR300A1|20180101|9,78,78
LR300R1|20180101|1,78,78
LR300R1|20180101|10,78,78
LR300R1|20180101|11,78,78
LR300R1|20180101|12,78,78
LR300R1|20180101|13,78,78
LR300R1|20180101|14,78,78
LR300R1|20180101|15,78,78
LR300R1|20180101|16,78,78
LR300R1|20180101|17,78,78
LR300R1|20180101|18,78,78
LR300R1|20180101|19,78,78
LR300R1|20180101|2,78,78
LR300R1|20180101|20,78,78
LR300R1|20180101|21,78,78
LR300R1|20180101|22,78,78
LR300R1|20180101|23,78,78
LR300R1|20180101|24,78,78
LR300R1|20180101|26,78,78
LR300R1|20180101|27,78,78
LR300R1|20180101|28,78,78
LR300R1|20180101|29,78,78
LR300R1|20180101|3,78,78
LR300R1|20180101|30,78,78
LR300R1|20180101|31,78,78
LR300R1|20180101|32,78,78
LR300R1|20180101|4,78,78
LR300R1|20180101|5,78,78
LR300R1|20180101|6,78,78
LR300R1|20180101|7,78,78
LR300R1|20180101|8,78,78
LR300R1|20180101|9,78,78
LR301A1|20080122|1,78,78
LR301A1|20080122|2,78,78
LR301A1|20080122|3,78,78
LR301A1|20080122|4,78,78
LR301A1|20080122|5,78,78
LR301A1|20080122|6,78,78
LR301A1|20080122|7,78,78
LR301A1|20080122|8,78,78
LR301R1|20181227|1,78,78
LR301R1|20181227|2,78,78
LR301R1|20181227|3,78,78
LR301R1|20181227|4,78,78
LR301R1|20181227|6,78,78
LR301R2|20180127|4,78,78
LR301R3|20190802|4,78,78
LR301R3|20190802|5,78,78
LR302A1|20080122|1,78,78
LR302A1|20080122|2,78,78
LR302A1|20080122|3,78,78
LR302A1|20080122|4,78,78
LR302A1|20080122|5,78,78
LR302A1|20080122|6,78,78
LR302A2|20080122|1,78,78
LR302A2|20080122|2,78,78
LR302R1|20181228|1,78,78
LR302R1|20181228|2,78,78
LR302R1|20181228|3,78,78
LR302R1|20181228|4,78,78
LR302R1|20181228|6,78,78
LR302R1|20181228|7,78,78
LR302R1|20181228|8,78,78
LR302R2|20181228|2,78,78
LR302R2|20181228|3,78,78
LR303A1|20190114|1,78,78
LR303A1|20190114|10,78,78
LR303A1|20190114|2,78,78
LR303A1|20190114|3,78,78
LR303A1|20190114|4,78,78
LR303A1|20190114|5,78,78
LR303A1|20190114|6,78,78
LR303A1|20190114|7,78,78
LR303A1|20190114|8,78,78
LR303A1|20190114|9,78,78
LR303A2|20190114|2,78,78
LR303A3|20190805|2,78,78
LR303R1|20190114|1,78,78
LR303R1|20190114|10,78,78
LR303R1|20190114|11,78,78
LR303R1|20190114|2,78,78
LR303R1|20190114|3,78,78
LR303R1|20190114|4,78,78
LR303R1|20190114|5,78,78
LR303R1|20190114|6,78,78
LR303R1|20190114|7,78,78
LR303R1|20190114|8,78,78
LR303R1|20190114|9,78,78
LR304A1|20151218|3,78,78
LR304A1|20151218|6,78,78
LR304R1|20151218|1,78,78
LR304R1|20151218|3,78,78
LR340A1|20071126|11,78,78
LR340A1|20071126|12,78,78
LR340A1|20071126|13,78,78
LR340A1|20071126|14,78,78
LR340A1|20071126|15,78,78
LR340A1|20071126|2,78,78
LR340A1|20071126|3,78,78
LR340A1|20071126|5,78,78
LR340A1|20071126|6,78,78
LR340A1|20071126|7,78,78
LR340A1|20071126|8,78,78
LR340A1|20071126|9,78,78
LR340R1|20071126|1,78,78
LR340R1|20071126|11,78,78
LR340R1|20071126|12,78,78
LR340R1|20071126|2,78,78
LR340R1|20071126|3,78,78
LR340R1|20071126|4,78,78
LR340R1|20071126|5,78,78
LR340R1|20071126|6,78,78
LR340R1|20071126|7,78,78
LR340R1|20071126|8,78,78
LR360A1|20071127|1,78,78
LR360A1|20071127|2,78,78
LR360R2|20080213|1,78,78
LR360R2|20080213|2,78,78
LR360R2|20080213|3,78,78
LR400A1|20181130|1,77,77
LR400A1|20181130|11,77,77
LR400A1|20181130|12,77,77
LR400A1|20181130|13,77,77
LR400A1|20181130|14,77,77
LR400A1|20181130|15,77,77
LR400A1|20181130|16,77,77
LR400A1|20181130|17,77,77
LR400A1|20181130|18,77,77
LR400A1|20181130|19,77,77
LR400A1|20181130|20,77,77
LR400A1|20181130|21,77,77
LR400A1|20181130|22,77,77
LR400A1|20181130|24,77,77
LR400A1|20181130|28,77,77
LR400A1|20181130|3,77,77
LR400A1|20181130|30,77,77
LR400A1|20181130|31,77,77
LR400A1|20181130|32,77,77
LR400A1|20181130|33,77,77
LR400A1|20181130|34,77,77
LR400A1|20181130|35,77,77
LR400A1|20181130|36,77,77
LR400A1|20181130|37,77,77
LR400A1|20181130|38,77,77
LR400A1|20181130|39,77,77
LR400A1|20181130|4,77,77
LR400A1|20181130|41,77,77
LR400A1|20181130|42,77,77
LR400A1|20181130|45,77,77
LR400A1|20181130|46,77,77
LR400A1|20181130|47,77,77
LR400A1|20181130|49,77,77
LR400A1|20181130|5,77,77
LR400A1|20181130|50,77,77
LR400A1|20181130|52,77,77
LR400A1|20181130|54,77,77
LR400A1|20181130|57,77,77
LR400A1|20181130|59,77,77
LR400A1|20181130|6,77,77
LR400A1|20181130|60,77,77
LR400A1|20181130|61,77,77
LR400A1|20181130|62,77,77
LR400A1|20181130|63,77,77
LR400A1|20181130|64,77,77
LR400A1|20181130|65,77,77
LR400A1|20181130|66,77,77
LR400A1|20181130|67,77,77
LR400A1|20181130|68,77,77
LR400A1|20181130|69,77,77
LR400A1|20181130|7,77,77
LR400A1|20181130|70,77,77
LR400A1|20181130|8,77,77
LR400A1|20181130|9,77,77
LR400R1|20181130|1,77,77
LR400R1|20181130|2,77,77
LR400R1|20181130|23,77,77
LR400R1|20181130|3,77,77
LR400R1|20181130|38,77,77
LR400R1|20181130|39,77,77
LR400R1|20181130|4,77,77
LR400R1|20181130|40,77,77
LR400R1|20181130|41,77,77
LR400R1|20181130|42,77,77
LR400R1|20181130|43,77,77
LR400R1|20181130|44,77,77
LR400R1|20181130|45,77,77
LR400R1|20181130|46,77,77
LR400R1|20181130|47,77,77
LR400R1|20181130|48,77,77
LR400R1|20181130|49,77,77
LR400R1|20181130|50,77,77
LR400R1|20181130|51,77,77
LR400R1|20181130|52,77,77
LR400R1|20181130|55,77,77
LR400R1|20181130|56,77,77
LR400R1|20181130|57,77,77
LR400R1|20181130|58,77,77
LR400R1|20181130|59,77,77
LR400R1|20181130|6,77,77
LR400R1|20181130|60,77,77
LR400R1|20181130|61,77,77
LR400R1|20181130|62,77,77
LR400R1|20181130|63,77,77
LR400R1|20181130|64,77,77
LR400R1|20181130|65,77,77
LR400R1|20181130|66,77,77
LR400R1|20181130|68,77,77
LR400R1|20181130|69,77,77
LR400R1|20181130|7,77,77
LR400R1|20181130|70,77,77
LR400R1|20181130|71,77,77
LR400R1|20181130|72,77,77
LR400R1|20181130|74,77,77
LR400R1|20181130|76,77,77
LR400R1|20181130|77,77,77
LR400R1|20181130|79,77,77
LR400R1|20181130|80,77,77
LR400R1|20181130|81,77,77
LR400R1|20181130|83,77,77
LR400R1|20181130|84,77,77
LR400R1|20181130|85,77,77
LR400R1|20181130|86,77,77
LR400R1|20181130|87,77,77
LR400R1|20181130|88,77,77
LR400R1|20181130|89,77,77
LR400R1|20181130|90,77,77
LR401A1|20080201|1,77,77
LR401A1|20080201|2,77,77
LR401A2|20080201|1,77,77
LR401A3|20090901|1,77,77
LR401A3|20090901|2,77,77
LR401R1|20090901|1,77,77
LR401R1|20090901|2,77,77
LR401R1|20090901|3,77,77
LR401R1|20090901|4,77,77
LR401R1|20090901|5,77,77
LR401R1|20090901|6,77,77
LR401R1|20090901|7,77,77
LR401R2|20090901|1,77,77
LR401R2|20090901|2,77,77
LR401R2|20090901|3,77,77
LR401R2|20090901|4,77,77
LR401R2|20090901|5,77,77
LR401R2|20090901|6,77,77
LR401R3|20080123|1,77,77
LR401R3|20080123|2,77,77
LR401R3|20080123|3,77,77
LR401R3|20080123|4,77,77
LR401R3|20080123|5,77,77
LR401R3|20080123|6,77,77
LR401R3|20080123|7,77,77
LR500A1|20071009|1,78,78
LR500A1|20071009|10,78,78
LR500A1|20071009|11,78,78
LR500A1|20071009|12,78,78
LR500A1|20071009|13,78,78
LR500A1|20071009|14,78,78
LR500A1|20071009|15,78,78
LR500A1|20071009|16,78,78
LR500A1|20071009|17,78,78
LR500A1|20071009|18,78,78
LR500A1|20071009|19,78,78
LR500A1|20071009|2,78,78
LR500A1|20071009|20,78,78
LR500A1|20071009|21,78,78
LR500A1|20071009|22,78,78
LR500A1|20071009|23,78,78
LR500A1|20071009|24,78,78
LR500A1|20071009|25,78,78
LR500A1|20071009|26,78,78
LR500A1|20071009|27,78,78
LR500A1|20071009|28,78,78
LR500A1|20071009|29,78,78
LR500A1|20071009|30,78,78
LR500A1|20071009|31,78,78
LR500A1|20071009|32,78,78
LR500A1|20071009|33,78,78
LR500A1|20071009|34,78,78
LR500A1|20071009|35,78,78
LR500A1|20071009|36,78,78
LR500A1|20071009|37,78,78
LR500A1|20071009|38,78,78
LR500A1|20071009|39,78,78
LR500A1|20071009|40,78,78
LR500A1|20071009|41,78,78
LR500A1|20071009|42,78,78
LR500A1|20071009|43,78,78
LR500A1|20071009|44,78,78
LR500A1|20071009|45,78,78
LR500A1|20071009|46,78,78
LR500A1|20071009|47,78,78
LR500A1|20071009|48,78,78
LR500A1|20071009|49,78,78
LR500A1|20071009|5,78,78
LR500A1|20071009|50,78,78
LR500A1|20071009|51,78,78
LR500A1|20071009|52,78,78
LR500A1|20071009|53,78,78
LR500A1|20071009|54,78,78
LR500A1|20071009|55,78,78
LR500A1|20071009|56,78,78
LR500A1|20071009|57,78,78
LR500A1|20071009|58,78,78
LR500A1|20071009|59,78,78
LR500A1|20071009|6,78,78
LR500A1|20071009|7,78,78
LR500A1|20071009|9,78,78
LR500R1|20071009|1,78,78
LR500R1|20071009|11,78,78
LR500R1|20071009|12,78,78
LR500R1|20071009|13,78,78
LR500R1|20071009|15,78,78
LR500R1|20071009|16,78,78
LR500R1|20071009|18,78,78
LR500R1|20071009|19,78,78
LR500R1|20071009|2,78,78
LR500R1|20071009|20,78,78
LR500R1|20071009|21,78,78
LR500R1|20071009|22,78,78
LR500R1|20071009|23,78,78
LR500R1|20071009|25,78,78
LR500R1|20071009|26,78,78
LR500R1|20071009|27,78,78
LR500R1|20071009|29,78,78
LR500R1|20071009|3,78,78
LR500R1|20071009|31,78,78
LR500R1|20071009|32,78,78
LR500R1|20071009|33,78,78
LR500R1|20071009|34,78,78
LR500R1|20071009|35,78,78
LR500R1|20071009|36,78,78
LR500R1|20071009|37,78,78
LR500R1|20071009|4,78,78
LR500R1|20071009|40,78,78
LR500R1|20071009|41,78,78
LR500R1|20071009|43,78,78
LR500R1|20071009|44,78,78
LR500R1|20071009|45,78,78
LR500R1|20071009|48,78,78
LR500R1|20071009|5,78,78
LR500R1|20071009|51,78,78
LR500R1|20071009|52,78,78
LR500R1|20071009|53,78,78
LR500R1|20071009|54,78,78
LR500R1|20071009|55,78,78
LR500R1|20071009|56,78,78
LR500R1|20071009|57,78,78
LR500R1|20071009|58,78,78
LR500R1|20071009|59,78,78
LR500R1|20071009|60,78,78
LR500R1|20071009|61,78,78
LR500R1|20071009|62,78,78
LR500R1|20071009|63,78,78
LR500R1|20071009|64,78,78
LR500R1|20071009|65,78,78
LR500R1|20071009|66,78,78
LR500R1|20071009|67,78,78
LR500R1|20071009|68,78,78
LR500R1|20071009|69,78,78
LR500R1|20071009|7,78,78
LR500R1|20071009|70,78,78
LR500R1|20071009|8,78,78
LR500R1|20071009|9,78,78
LR500SA1|20180511|1,78,78
LR500SA2|20181214|1,78,78
LR500SR1|20180511|1,78,78
LR500SR1|20180511|2,78,78
LR500SR1|20180511|3,78,78
LR500SR1|20180511|4,78,78
LR500SR1|20180511|5,78,78
LR511A1|20160629|1,77,77
LR511A1|20160629|10,77,77
LR511A1|20160629|11,77,77
LR511A1|20160629|2,77,77
LR511A1|20160629|3,77,77
LR511A1|20160629|4,77,77
LR511A1|20160629|5,77,77
LR511A1|20160629|6,77,77
LR511A1|20160629|7,77,77
LR511A1|20160629|8,77,77
LR511A1|20160629|9,77,77
LR511A2|20181217|6,77,77
LR511A3|20181217|6,77,77
LR511R1|20181211|1,77,77
LR511R1|20181211|10,77,77
LR511R1|20181211|2,77,77
LR511R1|20181211|3,77,77
LR511R1|20181211|4,77,77
LR511R1|20181211|5,77,77
LR511R1|20181211|6,77,77
LR511R1|20181211|7,77,77
LR511R1|20181211|8,77,77
LR511R1|20181211|9,77,77
LR511R2|20181217|4,77,77
LR511R2|20181217|6,77,77
LR511R2|20181217|7,77,77
LR511R2|20181217|9,77,77
LR512A1|20071008|1,77,77
LR512R1|20071008|1,77,77
LR530A1|20181212|1,78,78
LR530A1|20181212|10,78,78
LR530A1|20181212|11,78,78
LR530A1|20181212|12,78,78
LR530A1|20181212|13,78,78
LR530A1|20181212|14,78,78
LR530A1|20181212|15,78,78
LR530A1|20181212|16,78,78
LR530A1|20181212|17,78,78
LR530A1|20181212|18,78,78
LR530A1|20181212|19,78,78
LR530A1|20181212|2,78,78
LR530A1|20181212|20,78,78
LR530A1|20181212|21,78,78
LR530A1|20181212|22,78,78
LR530A1|20181212|3,78,78
LR530A1|20181212|4,78,78
LR530A1|20181212|5,78,78
LR530A1|20181212|6,78,78
LR530A1|20181212|7,78,78
LR530A1|20181212|8,78,78
LR530A1|20181212|9,78,78
LR530R1|20071130|1,78,78
LR530R1|20071130|10,78,78
LR530R1|20071130|11,78,78
LR530R1|20071130|12,78,78
LR530R1|20071130|15,78,78
LR530R1|20071130|16,78,78
LR530R1|20071130|17,78,78
LR530R1|20071130|18,78,78
LR530R1|20071130|19,78,78
LR530R1|20071130|20,78,78
LR530R1|20071130|21,78,78
LR530R1|20071130|22,78,78
LR530R1|20071130|23,78,78
LR530R1|20071130|24,78,78
LR530R1|20071130|25,78,78
LR530R1|20071130|26,78,78
LR530R1|20071130|27,78,78
LR530R1|20071130|3,78,78
LR530R1|20071130|4,78,78
LR530R1|20071130|5,78,78
LR530R1|20071130|6,78,78
LR530R1|20071130|9,78,78
LR530R2|20181213|1,78,78
LR530R2|20181213|16,78,78
LR530R2|20181213|2,78,78
LR530R2|20181213|6,78,78
LR530R3|20181213|14,78,78
LR530R3|20181213|2,78,78
LR600A1|20071008|1,78,78
LR600A1|20071008|10,78,78
LR600A1|20071008|11,78,78
LR600A1|20071008|12,78,78
LR600A1|20071008|13,78,78
LR600A1|20071008|14,78,78
LR600A1|20071008|15,78,78
LR600A1|20071008|16,78,78
LR600A1|20071008|17,78,78
LR600A1|20071008|18,78,78
LR600A1|20071008|19,78,78
LR600A1|20071008|20,78,78
LR600A1|20071008|21,78,78
LR600A1|20071008|22,78,78
LR600A1|20071008|23,78,78
LR600A1|20071008|25,78,78
LR600A1|20071008|27,78,78
LR600A1|20071008|28,78,78
LR600A1|20071008|29,78,78
LR600A1|20071008|3,78,78
LR600A1|20071008|30,78,78
LR600A1|20071008|31,78,78
LR600A1|20071008|32,78,78
LR600A1|20071008|33,78,78
LR600A1|20071008|34,78,78
LR600A1|20071008|35,78,78
LR600A1|20071008|36,78,78
LR600A1|20071008|4,78,78
LR600A1|20071008|43,78,78
LR600A1|20071008|44,78,78
LR600A1|20071008|45,78,78
LR600A1|20071008|48,78,78
LR600A1|20071008|49,78,78
LR600A1|20071008|5,78,78
LR600A1|20071008|50,78,78
LR600A1|20071008|51,78,78
LR600A1|20071008|52,78,78
LR600A1|20071008|53,78,78
LR600A1|20071008|54,78,78
LR600A1|20071008|55,78,78
LR600A1|20071008|56,78,78
LR600A1|20071008|57,78,78
LR600A1|20071008|58,78,78
LR600A1|20071008|59,78,78
LR600A1|20071008|6,78,78
LR600A1|20071008|60,78,78
LR600A1|20071008|61,78,78
LR600A1|20071008|62,78,78
LR600A1|20071008|63,78,78
LR600A1|20071008|64,78,78
LR600A1|20071008|65,78,78
LR600A1|20071008|66,78,78
LR600A1|20071008|67,78,78
LR600A1|20071008|68,78,78
LR600A1|20071008|69,78,78
LR600A1|20071008|7,78,78
LR600A1|20071008|70,78,78
LR600A1|20071008|71,78,78
LR600A1|20071008|72,78,78
LR600A1|20071008|73,78,78
LR600A1|20071008|74,78,78
LR600A1|20071008|75,78,78
LR600A1|20071008|76,78,78
LR600A1|20071008|77,78,78
LR600A1|20071008|78,78,78
LR600A1|20071008|79,78,78
LR600A1|20071008|8,78,78
LR600A1|20071008|80,78,78
LR600A1|20071008|81,78,78
LR600A1|20071008|82,78,78
LR600A1|20071008|83,78,78
LR600A1|20071008|84,78,78
LR600A1|20071008|85,78,78
LR600A1|20071008|86,78,78
LR600A1|20071008|9,78,78
LR600NA1|20071116|1,78,78
LR600NA1|20071116|2,78,78
LR600NA1|20071116|3,78,78
LR600NA1|20071116|4,78,78
LR600NR1|20071116|1,78,78
LR600NR1|20071116|2,78,78
LR600NR1|20071116|3,78,78
LR600R1|20071008|1,78,78
LR600R1|20071008|100,78,78
LR600R1|20071008|101,78,78
LR600R1|20071008|102,78,78
LR600R1|20071008|103,78,78
LR600R1|20071008|104,78,78
LR600R1|20071008|105,78,78
LR600R1|20071008|106,78,78
LR600R1|20071008|107,78,78
LR600R1|20071008|108,78,78
LR600R1|20071008|109,78,78
LR600R1|20071008|110,78,78
LR600R1|20071008|111,78,78
LR600R1|20071008|112,78,78
LR600R1|20071008|113,78,78
LR600R1|20071008|114,78,78
LR600R1|20071008|115,78,78
LR600R1|20071008|116,78,78
LR600R1|20071008|117,78,78
LR600R1|20071008|118,78,78
LR600R1|20071008|119,78,78
LR600R1|20071008|120,78,78
LR600R1|20071008|121,78,78
LR600R1|20071008|122,78,78
LR600R1|20071008|49,78,78
LR600R1|20071008|50,78,78
